"Species","ASV","Kingdom","Phylum","Class","Order","Family","Genus","log2FC","p_value","FDR_q_value","Direction","BestName"
"Rhamphostomella_bilaminata","f3b41d47dbf8327add98c18f2b98468c","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas",-2.642,"1.194e-02","2.086e-01","Enriched in Control","Genus: Pseudoalteromonas"
"Rhamphostomella_bilaminata","88bedff2b082a15d43678825e9e73304","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Reichenbachiella",-1.984,"1.239e-02","2.149e-01","Enriched in Control","Genus: Reichenbachiella"
"Rhamphostomella_bilaminata","019bed84669410b5d384f6e3280da1b9","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Ulvibacter",-1.273,"1.272e-02","2.191e-01","Enriched in Control","Genus: Ulvibacter"
"Rhamphostomella_bilaminata","c38eed8f2f2f07fc99e6135205c57cff","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","SAR92_clade",-1.712,"1.292e-02","2.209e-01","Enriched in Control","Genus: SAR92_clade"
"Rhamphostomella_bilaminata","c968d53c0418f0b1ea2686794e5464cd","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Marinicella",0.978,"1.366e-02","2.319e-01","Enriched in Sample","Genus: Marinicella"
"Rhamphostomella_bilaminata","65e28f53f8e78a1d3cdcdc1e43dcb17f","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula",1.083,"1.443e-02","2.399e-01","Enriched in Sample","Genus: Blastopirellula"
"Rhamphostomella_bilaminata","749b1e195ab505b26d20951f53834d11","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Ulvibacter",-1.833,"1.442e-02","2.399e-01","Enriched in Control","Genus: Ulvibacter"
"Rhamphostomella_bilaminata","f42eeea87cf2ddb3a7941923d3918516","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix",2.475,"1.434e-02","2.399e-01","Enriched in Sample","Genus: Crocinitomix"
"Rhamphostomella_bilaminata","a7233f84db0360ad7535619a0b20e8bf","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",1.399,"1.466e-02","2.405e-01","Enriched in Sample","Genus: Chloroplast"
"Rhamphostomella_bilaminata","fc27695e28ac38ed08ba2e033a58d1ce","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Halioglobus",-2.189,"1.466e-02","2.405e-01","Enriched in Control","Genus: Halioglobus"
"Rhamphostomella_bilaminata","df827a58f6b377fcf5b6860d49301447","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales",NA,NA,-1.662,"1.479e-02","2.410e-01","Enriched in Control","Order: Flavobacteriales"
"Rhamphostomella_bilaminata","4e5dde1edf6195d5cc053de052ecd126","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group",1.812,"1.501e-02","2.430e-01","Enriched in Sample","Genus: Sva0996_marine_group"
"Rhamphostomella_bilaminata","66804a3c3e40f8572119e3c624478909","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",0.835,"1.549e-02","2.490e-01","Enriched in Sample","Genus: Chloroplast"
